created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2025-02-14 10:38:00+00:00,2013,,56.87,-52.7,74.0,,,,
2025-02-14 10:38:15+00:00,2014,28.59,29.16,34.05,67.5,28.46,56.24,-52.9,73.96
2025-02-14 10:38:31+00:00,2015,28.49,29.06,33.87,68.0,28.55,55.78,-52.64,74.16
2025-02-14 10:38:46+00:00,2016,28.35,28.95,34.5,67.96,28.58,52.93,-52.9,74.77
2025-02-14 10:39:03+00:00,2017,,52.45,-52.7,74.75,,,,
2025-02-14 10:39:19+00:00,2018,,51.23,-51.45,74.73,,,,
2025-02-14 10:39:34+00:00,2019,,49.94,-51.33,75.33,,,,
2025-02-14 10:39:50+00:00,2020,28.47,43.48,34.81,68.55,28.54,48.5,-51.1,74.68
2025-02-14 10:40:05+00:00,2021,,49.23,-50.58,74.6,,,,
2025-02-14 10:40:21+00:00,2022,,48.15,-52.19,74.71,,,,
2025-02-14 10:40:36+00:00,2023,,47.76,-52.07,74.6,,,,
2025-02-14 10:40:52+00:00,2024,28.42,42.95,33.76,68.38,28.56,47.1,-52.07,74.83
2025-02-14 10:41:07+00:00,2025,,46.92,-52.77,75.75,,,,
2025-02-14 10:41:22+00:00,2026,28.53,43.54,34.44,68.86,28.58,47.35,-52.19,75.75
2025-02-14 10:41:38+00:00,2027,28.42,43.58,33.94,69.03,28.52,47.31,-52.84,75.55
2025-02-14 10:41:53+00:00,2028,28.39,43.27,33.86,69.24,28.58,46.77,-50.92,75.57
2025-02-14 12:31:19+00:00,2029,29.62,36.98,30.79,60.78,19.69,30.83,18.6,69.94
2025-02-14 12:31:34+00:00,2030,29.62,37.12,30.85,61.62,19.57,30.98,18.52,70.79
2025-02-14 12:31:49+00:00,2031,29.48,37.39,30.94,62.26,19.5,45.33,18.42,72.58
2025-02-14 12:36:26+00:00,2032,28.95,40.67,31.17,74.73,19.15,51.54,17.8,86.57
2025-02-14 12:36:41+00:00,2033,28.92,40.92,31.28,74.9,19.16,51.67,17.85,86.76
2025-02-14 12:37:05+00:00,2034,28.87,41.02,31.3,75.75,19.4,52.46,17.93,86.85
2025-02-14 12:37:20+00:00,2035,2.68,17.96,86.63,,,,,
2025-02-14 12:37:35+00:00,2036,1.52,76.42,19.6,53.05,17.93,86.99,,
2025-02-14 12:37:51+00:00,2037,29.02,41.74,31.47,76.48,19.6,53.18,17.92,87.54
2025-02-14 12:38:06+00:00,2038,28.98,42.03,31.61,76.71,19.72,53.52,17.86,88.13
2025-02-14 12:38:22+00:00,2039,1.8,77.18,19.74,53.79,17.82,88.25,,
2025-02-14 12:38:38+00:00,2040,29.0,42.61,31.87,77.39,19.83,53.93,17.77,88.81
2025-02-14 12:38:53+00:00,2041,28.62,42.93,31.78,77.55,19.85,54.15,17.75,88.77
2025-02-14 12:39:09+00:00,2042,28.68,43.0,31.59,78.0,20.06,54.5,17.77,88.47
2025-02-14 12:39:25+00:00,2043,1.61,78.39,20.11,55.18,17.88,89.24,,
2025-02-14 12:39:40+00:00,2044,28.94,42.91,31.84,77.85,20.15,55.24,17.8,88.93
2025-02-14 12:39:56+00:00,2045,28.96,42.94,31.93,78.54,20.24,55.35,17.7,89.46
2025-02-14 12:40:11+00:00,2046,5.63,17.75,89.52,,,,,
2025-02-14 12:40:27+00:00,2047,28.91,43.53,32.1,79.0,20.35,55.71,17.71,89.77
2025-02-14 12:40:42+00:00,2048,28.91,43.54,32.14,78.58,20.45,55.79,17.68,89.90
2025-02-14 12:40:57+00:00,2049,28.91,43.52,32.16,78.77,20.53,55.69,17.59,89.94
2025-02-14 12:41:13+00:00,2050,28.88,43.46,32.27,78.64,20.54,55.85,17.56,89.36
2025-02-14 12:41:29+00:00,2051,28.86,43.43,32.41,78.63,20.58,56.18,17.51,89.30
2025-02-14 12:41:45+00:00,2052,0.1,,,,,,,
2025-02-14 12:42:01+00:00,2053,0.79,,,,,,,
2025-02-14 12:42:16+00:00,2054,6.63,17.19,89.79,,,,,
2025-02-14 12:42:31+00:00,2055,28.82,43.72,32.46,79.15,20.77,56.65,17.09,89.67
2025-02-14 12:42:47+00:00,2056,28.69,43.59,32.31,79.19,20.85,56.78,16.98,89.63
2025-02-14 12:43:02+00:00,2057,7.41,16.87,89.63,,,,,
2025-02-14 12:43:17+00:00,2058,28.7,43.56,32.2,78.88,20.92,57.1,16.81,89.32
2025-02-14 12:43:33+00:00,2059,5.7,16.73,89.13,,,,,
2025-02-14 12:43:49+00:00,2060,28.92,43.59,31.88,79.34,21.06,57.97,16.61,89.11
2025-02-14 12:44:04+00:00,2061,28.88,43.83,32.01,79.33,21.1,58.49,16.2,89.71
2025-02-14 12:44:20+00:00,2062,28.86,44.18,44.56,79.39,21.21,58.41,15.69,89.09
2025-02-14 12:44:35+00:00,2063,4.61,79.5,21.16,58.51,15.33,89.05,,
2025-02-14 12:44:51+00:00,2064,28.88,44.52,32.24,79.3,21.19,58.59,14.77,89.79
2025-02-14 12:45:06+00:00,2065,1.76,79.42,21.18,58.77,14.67,88.17,,
2025-02-14 12:45:22+00:00,2066,28.73,44.34,31.8,79.44,21.24,58.92,14.77,88.41
2025-02-14 12:45:37+00:00,2067,28.75,44.21,31.79,79.22,21.24,59.02,14.42,88.37
2025-02-14 12:54:23+00:00,2068,-273.15,565.74,381.81,915.83,429.05,499.21,499.21,527.77
2025-02-14 12:55:01+00:00,2069,27.71,44.34,31.06,73.67,21.89,62.43,8.25,86.05
2025-02-14 12:55:17+00:00,2070,27.72,44.49,31.2,73.8,21.96,62.5,8.28,85.13
2025-02-14 12:55:33+00:00,2071,27.8,44.42,31.32,73.75,22.02,62.39,8.21,84.42
2025-02-14 12:55:48+00:00,2072,27.81,44.44,31.41,73.71,22.05,62.82,8.15,84.21
2025-02-14 12:56:04+00:00,2073,27.97,44.55,31.48,73.64,22.14,62.61,8.23,83.93
2025-02-14 12:56:20+00:00,2074,27.98,44.55,31.65,73.68,22.16,62.6,8.17,83.70
2025-02-14 12:56:35+00:00,2075,27.98,44.65,31.65,73.7,22.17,62.6,8.11,83.57
2025-02-14 12:56:51+00:00,2076,27.99,44.35,31.75,73.79,22.17,62.61,8.09,83.53
2025-02-14 12:57:10+00:00,2077,27.97,44.55,31.79,73.7,22.2,62.56,8.33,84.03
2025-02-14 12:57:27+00:00,2078,27.98,44.64,31.71,73.68,22.16,62.78,8.71,84.37
2025-02-14 12:57:42+00:00,2079,28.0,44.74,31.75,73.7,22.19,63.15,8.64,84.44
2025-02-14 12:57:58+00:00,2080,27.97,44.75,31.87,73.8,22.26,63.66,8.55,84.38
2025-02-14 12:58:14+00:00,2081,27.98,44.77,31.91,73.91,22.24,63.8,8.45,84.33
2025-02-14 12:58:30+00:00,2082,27.99,44.88,31.86,73.9,22.28,63.37,8.34,84.28
2025-02-14 12:58:45+00:00,2083,27.98,45.13,31.86,73.96,22.2,64.36,8.52,84.40
2025-02-14 12:59:00+00:00,2084,27.99,45.31,31.79,74.12,22.24,63.63,8.49,84.35
2025-02-14 12:59:16+00:00,2085,28.0,45.26,31.83,74.12,22.24,63.79,8.59,84.99
2025-02-14 12:59:32+00:00,2086,27.99,45.48,31.82,74.2,22.29,63.99,8.72,84.76
2025-02-14 12:59:47+00:00,2087,-9.7,45.51,31.61,74.29,22.21,64.12,8.57,86.14
2025-02-14 13:00:03+00:00,2088,28.43,45.35,31.69,74.17,22.06,64.23,8.56,85.22
2025-02-14 13:00:19+00:00,2089,28.42,45.23,31.78,74.21,22.12,64.12,8.68,84.37
2025-02-14 13:00:34+00:00,2090,28.32,45.25,31.62,74.29,22.06,63.71,8.31,84.12
2025-02-14 13:00:50+00:00,2091,28.35,45.1,31.44,74.22,22.1,64.01,8.3,84.74
2025-02-14 13:01:06+00:00,2092,28.25,45.47,31.56,74.37,22.12,63.71,8.24,84.49
2025-02-14 13:01:21+00:00,2093,28.2,45.56,31.4,74.21,22.13,64.13,8.29,85.01
2025-02-14 13:01:37+00:00,2094,28.08,45.6,31.38,74.31,22.15,64.51,8.35,85.51
2025-02-14 13:01:53+00:00,2095,28.07,45.95,31.53,74.39,22.05,64.04,8.34,85.40
2025-02-14 13:02:08+00:00,2096,28.02,45.8,31.59,74.48,22.06,64.12,8.29,84.31
2025-02-14 13:02:24+00:00,2097,27.96,45.72,31.59,74.46,22.05,64.0,8.19,84.17
2025-02-14 13:02:39+00:00,2098,27.9,45.49,31.47,74.44,22.04,63.98,8.24,85.06
2025-02-14 13:02:55+00:00,2099,27.9,45.37,31.44,74.67,22.01,63.81,8.4,85.28
2025-02-14 13:03:10+00:00,2100,27.89,45.32,31.28,74.46,21.97,63.99,8.49,85.28
2025-02-14 13:03:26+00:00,2101,27.95,45.47,31.49,74.51,21.95,63.49,8.46,85.57
2025-02-14 13:03:42+00:00,2102,27.83,45.84,31.25,74.48,21.94,63.59,8.8,85.37
2025-02-14 13:03:58+00:00,2103,27.72,45.8,31.37,74.85,21.93,63.77,8.56,84.83
2025-02-14 13:04:13+00:00,2104,27.72,45.59,31.33,74.77,21.95,63.85,8.4,85.44
2025-02-14 13:04:29+00:00,2105,27.68,45.72,31.27,74.68,21.93,63.83,8.48,86.03
2025-02-14 13:04:45+00:00,2106,27.63,45.73,31.3,74.67,21.88,63.82,8.68,85.86
2025-02-14 13:05:00+00:00,2107,27.64,45.68,31.0,74.65,21.86,63.99,8.47,85.26
2025-02-14 13:05:16+00:00,2108,27.57,45.63,31.09,74.65,21.87,64.38,8.36,85.28
2025-02-14 13:05:31+00:00,2109,27.63,45.72,31.31,74.85,21.86,64.17,8.4,85.70
2025-02-14 13:05:47+00:00,2110,27.72,45.77,31.37,75.04,21.84,64.23,8.26,86.01
2025-02-14 13:06:03+00:00,2111,27.72,45.77,31.3,74.89,21.81,64.28,8.41,85.90
2025-02-14 13:06:18+00:00,2112,27.78,46.02,31.17,74.97,21.93,65.0,8.31,86.53
2025-02-14 13:06:34+00:00,2113,27.64,46.09,31.45,75.34,21.8,64.35,-44.67,87.54
2025-02-14 13:06:49+00:00,2114,27.63,46.0,31.6,75.38,21.8,64.53,-44.67,87.86
2025-02-14 13:07:05+00:00,2115,27.72,46.25,31.58,75.24,21.91,64.21,7.87,87.35
2025-02-14 13:07:21+00:00,2116,27.54,46.6,31.63,75.47,21.8,64.44,-44.93,87.74
2025-02-14 13:07:36+00:00,2117,27.67,46.81,31.94,75.44,21.91,64.67,8.03,87.33
2025-02-14 13:07:52+00:00,2118,27.59,47.01,31.96,75.55,21.96,64.16,7.89,86.95
2025-02-14 13:08:08+00:00,2119,27.62,47.0,32.15,75.53,21.93,64.08,7.51,87.03
2025-02-14 13:08:23+00:00,2120,27.54,47.08,32.11,75.68,21.94,64.11,7.61,87.01
2025-02-14 13:08:39+00:00,2121,27.61,47.31,31.91,75.68,21.94,64.29,8.49,86.46
2025-02-14 13:08:55+00:00,2122,27.55,47.11,32.17,75.67,21.93,64.22,8.41,87.16
2025-02-14 13:09:10+00:00,2123,27.61,46.87,32.22,75.89,21.92,63.0,8.59,87.39
2025-02-14 13:09:26+00:00,2124,27.59,46.31,32.22,76.19,21.71,61.57,9.59,87.29
2025-02-14 13:09:41+00:00,2125,27.62,45.62,32.22,75.82,21.55,60.59,11.73,87.37
2025-02-14 13:09:57+00:00,2126,27.62,45.11,32.3,76.06,21.47,60.01,13.13,87.39
2025-02-14 13:10:13+00:00,2127,27.62,44.59,32.01,76.16,21.4,59.32,12.86,87.56
2025-02-14 13:10:28+00:00,2128,27.47,44.11,31.91,76.48,21.06,58.51,-44.33,87.68
2025-02-14 13:10:44+00:00,2129,27.4,43.7,31.98,76.38,20.75,57.89,-44.48,87.03
2025-02-14 13:11:00+00:00,2130,27.37,43.73,31.67,76.13,20.57,57.23,-44.18,86.72
2025-02-14 13:11:15+00:00,2131,27.4,43.61,31.83,75.94,20.41,57.08,-44.44,86.42
2025-02-14 13:11:31+00:00,2132,27.45,43.45,31.59,75.65,20.23,56.63,-44.33,86.38
2025-02-14 13:11:47+00:00,2133,27.4,43.15,31.5,75.87,20.15,56.27,-44.33,86.27
2025-02-14 13:12:02+00:00,2134,27.37,42.89,31.83,75.91,20.0,55.93,-44.48,86.14
2025-02-14 13:12:18+00:00,2135,27.35,42.87,31.49,75.93,19.97,55.81,-44.25,86.07
2025-02-14 13:12:33+00:00,2136,27.52,42.78,31.53,75.7,19.94,55.24,9.56,85.19
2025-02-14 13:12:49+00:00,2137,27.47,42.5,31.93,75.64,19.78,54.93,11.58,84.74
2025-02-14 13:13:05+00:00,2138,27.54,42.64,31.84,75.49,19.64,54.76,14.02,84.33
2025-02-14 13:13:21+00:00,2139,27.55,42.72,31.9,75.2,19.51,54.29,12.67,84.40
2025-02-14 13:13:36+00:00,2140,27.55,42.93,31.96,75.02,19.44,54.24,13.77,84.03
2025-02-14 13:13:52+00:00,2141,27.62,43.04,32.14,74.85,19.44,53.72,13.31,83.96
2025-02-14 13:14:07+00:00,2142,27.54,43.23,32.11,74.52,19.35,53.59,12.83,83.70
2025-02-14 13:14:23+00:00,2143,27.63,43.27,32.02,74.47,19.3,53.69,14.25,83.43
2025-02-14 13:14:38+00:00,2144,27.38,43.4,32.12,74.25,19.23,53.44,13.24,83.34
2025-02-14 13:14:54+00:00,2145,27.29,43.52,32.05,74.18,19.18,53.36,13.31,83.16
2025-02-14 13:15:10+00:00,2146,27.17,43.68,32.07,73.94,19.1,53.49,13.4,82.97
2025-02-14 13:15:25+00:00,2147,27.08,43.73,31.98,73.77,19.06,53.22,14.6,82.75
2025-02-14 13:15:41+00:00,2148,27.07,43.81,32.02,73.67,19.03,53.08,13.87,82.68
2025-02-14 13:15:57+00:00,2149,27.03,43.82,31.94,73.59,19.01,53.06,13.36,82.67
2025-02-14 13:16:12+00:00,2150,26.98,43.91,31.7,73.4,18.98,53.01,13.41,82.52
2025-02-14 13:16:28+00:00,2151,27.09,43.9,31.49,73.34,18.96,52.95,14.02,82.24
2025-02-14 13:16:44+00:00,2152,26.98,43.89,31.66,73.08,18.92,52.96,13.4,82.20
2025-02-14 13:16:59+00:00,2153,26.99,43.94,30.92,73.06,18.88,52.89,13.95,81.92
2025-02-14 13:17:15+00:00,2154,26.82,43.85,30.64,72.99,18.87,52.71,12.61,81.89
2025-02-14 13:17:30+00:00,2155,26.69,43.78,30.82,72.76,18.84,52.62,12.51,81.73
2025-02-14 13:17:46+00:00,2156,26.54,43.81,31.26,72.73,18.76,52.76,13.86,81.55
2025-02-14 13:18:04+00:00,2157,26.64,43.77,31.19,72.47,18.84,52.32,13.97,81.26
2025-02-14 13:18:20+00:00,2158,26.65,43.62,30.46,72.43,18.9,52.02,14.12,80.50
2025-02-14 13:18:36+00:00,2159,26.66,43.52,31.26,72.07,18.93,51.78,13.53,79.86
2025-02-14 13:18:53+00:00,2160,26.67,43.48,31.25,71.81,18.96,51.54,13.72,79.27
2025-02-14 13:19:09+00:00,2161,26.66,43.38,31.17,71.48,19.01,51.32,14.16,78.85
2025-02-14 13:19:25+00:00,2162,26.71,43.21,31.32,71.19,18.94,51.22,13.7,78.41
2025-02-14 13:19:40+00:00,2163,26.69,43.3,30.98,70.87,19.03,51.09,13.72,78.13
2025-02-14 13:19:56+00:00,2164,26.71,43.06,30.55,70.63,19.01,51.01,13.88,77.74
2025-02-14 13:20:11+00:00,2165,26.66,43.0,30.78,70.44,19.01,51.1,13.8,77.41
2025-02-14 13:20:27+00:00,2166,26.64,42.86,30.75,70.2,19.02,50.86,13.85,77.11
2025-02-14 13:20:43+00:00,2167,26.75,42.72,30.28,69.86,19.02,50.77,13.8,76.81
2025-02-14 13:20:58+00:00,2168,26.77,42.69,30.66,69.53,18.99,50.78,13.44,76.63
2025-02-14 13:21:14+00:00,2169,26.61,42.65,30.98,69.4,18.96,50.64,14.11,76.27
2025-02-14 13:21:29+00:00,2170,26.47,42.63,30.53,68.98,19.0,50.71,14.17,75.86
2025-02-14 13:21:45+00:00,2171,26.48,42.5,30.79,68.88,19.01,50.66,13.9,75.80
2025-02-14 13:22:01+00:00,2172,26.21,42.47,30.88,68.63,19.04,50.49,13.99,75.47
2025-02-14 13:22:17+00:00,2173,26.1,42.4,31.01,68.46,18.98,50.53,13.92,75.21
2025-02-14 13:22:32+00:00,2174,26.11,42.34,30.98,68.04,18.99,50.51,13.39,75.00
2025-02-14 13:22:48+00:00,2175,26.01,42.22,31.04,67.81,19.07,50.4,13.96,74.65
2025-02-14 13:23:03+00:00,2176,25.86,42.18,30.98,67.78,19.07,50.31,12.25,74.39
2025-02-14 13:23:19+00:00,2177,25.86,42.11,31.06,67.45,19.14,50.11,13.4,73.96
2025-02-14 13:23:35+00:00,2178,25.71,41.97,30.44,67.45,19.16,50.16,13.3,73.62
2025-02-14 13:23:56+00:00,2179,25.83,41.9,30.87,67.1,19.2,50.15,12.44,73.26
2025-02-14 13:24:11+00:00,2180,25.71,41.85,30.96,66.9,19.2,49.77,12.07,73.10
2025-02-14 13:24:28+00:00,2181,25.73,41.76,31.09,66.57,19.2,49.75,12.88,72.91
2025-02-14 13:24:44+00:00,2182,25.66,41.69,31.06,66.29,19.22,49.6,13.83,72.37
2025-02-14 13:25:00+00:00,2183,25.56,41.56,31.0,65.97,19.31,49.4,14.35,71.94
2025-02-14 13:25:15+00:00,2184,25.56,41.45,30.72,65.82,19.29,49.37,14.25,71.62
2025-02-14 13:25:31+00:00,2185,25.63,41.34,30.77,65.62,19.32,49.19,14.54,71.20
2025-02-14 13:25:46+00:00,2186,25.53,41.23,30.35,65.3,19.38,49.29,14.42,70.93
2025-02-14 13:26:02+00:00,2187,25.57,41.13,30.22,65.13,19.35,49.01,14.37,70.53
2025-02-14 13:26:18+00:00,2188,25.63,40.93,30.73,64.9,19.37,48.95,13.99,70.25
2025-02-14 13:26:33+00:00,2189,25.56,40.85,30.7,64.68,19.41,48.97,14.33,70.02
2025-02-14 13:26:49+00:00,2190,25.67,40.8,30.74,64.37,19.5,48.7,14.53,69.54
2025-02-14 13:27:05+00:00,2191,25.75,40.69,30.62,64.21,19.58,48.69,14.45,69.16
2025-02-14 13:27:20+00:00,2192,25.85,40.6,30.16,63.97,19.59,48.59,13.8,68.86
2025-02-14 13:27:36+00:00,2193,25.79,40.53,30.41,63.64,19.6,48.67,14.75,68.61
2025-02-14 13:27:52+00:00,2194,25.85,40.48,30.41,63.37,19.57,48.78,13.95,68.43
2025-02-14 13:28:07+00:00,2195,25.92,40.37,30.65,63.18,19.55,48.57,15.11,68.07
2025-02-14 13:28:23+00:00,2196,25.85,40.37,30.52,63.0,19.53,48.57,14.99,67.84
2025-02-14 13:28:39+00:00,2197,25.87,40.26,30.08,62.64,19.54,48.57,15.17,67.76
2025-02-14 13:28:54+00:00,2198,25.83,40.15,30.23,62.44,19.5,48.57,14.92,67.60
2025-02-14 13:29:10+00:00,2199,25.83,40.03,30.12,62.27,19.44,48.59,14.99,67.40
2025-02-14 13:29:25+00:00,2200,25.83,39.93,30.25,62.07,19.48,48.42,14.99,67.19
2025-02-14 13:29:41+00:00,2201,25.93,39.93,30.45,61.93,19.45,48.42,14.79,67.16
2025-02-14 13:29:57+00:00,2202,25.74,39.83,30.5,61.7,19.44,48.43,14.02,66.95
2025-02-14 13:30:12+00:00,2203,25.7,39.83,29.84,61.71,19.47,48.51,14.62,66.73
2025-02-14 13:30:28+00:00,2204,25.66,39.73,29.88,61.53,19.47,48.3,14.12,66.68
2025-02-14 13:30:43+00:00,2205,25.65,39.72,29.9,61.35,19.4,48.37,14.23,66.54
2025-02-14 13:30:59+00:00,2206,25.57,39.61,30.15,61.16,19.38,48.32,14.48,66.53
2025-02-14 13:31:15+00:00,2207,25.49,39.59,30.16,61.16,19.38,48.33,14.25,66.33
2025-02-14 13:31:31+00:00,2208,25.48,39.51,30.26,60.96,19.37,48.27,12.96,66.30
2025-02-14 13:31:46+00:00,2209,25.36,39.51,30.28,60.82,19.46,48.18,14.49,66.06
2025-02-14 13:32:02+00:00,2210,25.3,39.41,30.36,60.64,19.48,48.01,14.5,65.68
2025-02-14 13:32:17+00:00,2211,25.39,39.39,30.27,60.48,19.53,47.95,14.55,65.32
2025-02-14 13:32:33+00:00,2212,25.31,39.3,30.07,60.29,19.54,47.92,14.12,65.13
2025-02-14 13:32:49+00:00,2213,25.32,39.21,30.06,60.12,19.56,47.95,15.01,64.89
2025-02-14 13:33:04+00:00,2214,25.2,39.1,29.9,59.94,19.57,47.97,14.74,64.64
2025-02-14 13:33:20+00:00,2215,25.22,39.09,29.87,59.78,19.56,47.81,15.02,64.53
2025-02-14 13:33:36+00:00,2216,25.15,39.01,30.22,59.55,19.51,47.75,14.53,64.23
2025-02-14 13:33:51+00:00,2217,25.13,38.99,30.07,59.54,19.54,47.73,14.74,64.02
2025-02-14 13:34:07+00:00,2218,25.22,38.97,30.08,59.39,19.63,47.75,14.97,63.76
2025-02-14 13:34:22+00:00,2219,25.15,38.88,30.16,59.26,19.66,47.63,14.61,63.55
2025-02-14 13:34:39+00:00,2220,25.22,38.88,30.26,59.08,19.72,47.54,14.42,63.38
2025-02-14 13:34:56+00:00,2221,25.13,38.87,30.24,58.94,19.75,47.65,14.58,63.20
2025-02-14 13:35:12+00:00,2222,25.11,38.85,30.19,58.76,19.75,47.66,14.26,62.98
2025-02-14 13:35:27+00:00,2223,25.04,38.78,29.81,58.58,19.76,47.66,13.75,62.81
2025-02-14 13:35:46+00:00,2224,25.05,38.68,29.43,58.42,19.75,47.36,15.13,62.61
2025-02-14 13:36:03+00:00,2225,25.15,38.57,29.63,58.23,19.77,47.33,14.91,62.26
2025-02-14 13:36:18+00:00,2226,25.05,38.48,29.57,57.94,19.8,47.32,14.88,62.23
2025-02-14 13:36:34+00:00,2227,25.04,38.36,29.77,57.92,19.69,47.32,15.1,62.01
2025-02-14 13:36:50+00:00,2228,25.05,38.35,29.88,57.77,19.72,47.19,15.22,61.91
2025-02-14 13:37:06+00:00,2229,25.01,38.26,29.54,57.47,19.75,47.19,15.41,61.70
2025-02-14 13:37:21+00:00,2230,25.02,38.24,29.8,57.42,19.71,47.17,14.99,61.48
2025-02-14 13:37:37+00:00,2231,25.12,38.2,29.81,57.29,19.74,47.08,15.05,61.34
2025-02-14 13:37:52+00:00,2232,25.11,38.14,29.61,57.13,19.74,47.26,15.08,61.31
2025-02-14 13:38:09+00:00,2233,25.09,38.05,28.99,57.0,19.73,47.08,14.78,61.14
2025-02-14 13:38:24+00:00,2234,25.12,37.94,29.29,56.82,19.74,47.18,15.26,60.99
2025-02-14 13:38:39+00:00,2235,25.05,37.94,29.62,56.68,19.74,47.07,15.26,60.82
2025-02-14 13:38:55+00:00,2236,25.06,37.84,29.4,56.51,19.72,46.97,14.69,60.64
2025-02-14 13:39:11+00:00,2237,24.96,37.73,29.48,56.49,19.69,46.95,15.26,60.63
2025-02-14 13:39:26+00:00,2238,25.04,37.73,29.54,56.32,19.68,46.97,15.55,60.46
2025-02-14 13:39:42+00:00,2239,25.04,37.73,29.53,56.17,19.66,46.93,15.5,60.33
2025-02-14 13:39:59+00:00,2240,25.09,37.66,29.43,55.95,19.66,46.8,15.27,60.30
2025-02-14 13:40:15+00:00,2241,25.07,37.7,29.45,55.85,19.62,46.88,15.18,60.27
2025-02-14 13:40:31+00:00,2242,25.04,37.63,29.53,55.81,19.67,46.75,15.17,60.12
2025-02-14 13:40:47+00:00,2243,25.04,37.55,29.24,55.73,19.64,46.71,15.5,59.95
2025-02-14 13:41:05+00:00,2244,24.99,37.51,29.11,55.72,19.64,46.74,15.51,59.80
2025-02-14 13:41:20+00:00,2245,24.96,37.42,28.95,55.56,19.58,46.7,15.47,59.67
2025-02-14 13:41:36+00:00,2246,24.96,37.33,28.99,55.41,19.59,46.69,15.33,59.60
2025-02-14 13:41:51+00:00,2247,25.04,37.22,28.9,55.28,19.61,46.66,15.33,59.58
2025-02-14 13:42:07+00:00,2248,25.04,37.21,28.51,55.25,19.55,46.7,15.53,59.39
2025-02-14 13:42:23+00:00,2249,24.95,37.12,29.03,55.11,19.55,46.55,15.34,59.39
2025-02-14 13:42:38+00:00,2250,25.04,37.07,29.08,54.96,19.56,46.56,15.35,59.25
2025-02-14 13:42:54+00:00,2251,25.07,37.05,29.04,54.94,19.56,46.51,15.2,59.27
2025-02-14 13:43:10+00:00,2252,25.21,37.02,29.02,54.81,19.57,46.75,15.36,59.15
2025-02-14 13:43:25+00:00,2253,25.3,36.96,28.95,54.67,19.66,46.64,15.17,59.10
2025-02-14 13:43:41+00:00,2254,25.4,36.92,28.9,54.53,19.66,46.64,15.18,58.95
2025-02-14 13:43:56+00:00,2255,25.5,36.92,29.01,54.51,19.63,46.51,15.18,58.97
2025-02-14 13:44:12+00:00,2256,25.56,36.92,28.94,54.35,19.59,46.67,15.17,59.14
2025-02-14 13:44:28+00:00,2257,25.58,36.93,28.63,54.32,19.53,46.81,15.2,59.26
2025-02-14 13:44:43+00:00,2258,25.48,36.92,28.7,54.38,19.47,46.93,15.22,59.27
2025-02-14 13:44:59+00:00,2259,25.5,36.93,28.61,54.25,19.39,46.93,15.24,59.52
2025-02-14 13:45:15+00:00,2260,25.48,36.92,28.77,54.24,19.31,47.05,15.04,59.78
2025-02-14 13:45:30+00:00,2261,25.48,36.95,28.99,54.26,19.22,47.19,15.02,59.95
2025-02-14 13:45:46+00:00,2262,25.48,37.01,29.05,54.37,19.23,47.15,14.84,60.11
2025-02-14 13:46:02+00:00,2263,25.41,37.03,28.8,54.47,19.22,47.28,14.91,60.46
2025-02-14 13:46:17+00:00,2264,25.4,37.02,28.58,54.51,19.15,47.31,14.68,60.58
2025-02-14 13:46:33+00:00,2265,25.39,37.01,28.43,54.52,19.13,47.26,14.84,60.65
2025-02-14 13:46:48+00:00,2266,25.39,37.02,28.4,54.66,19.05,47.18,14.63,60.80
2025-02-14 13:47:04+00:00,2267,25.39,36.92,28.18,54.67,19.05,47.15,14.16,60.83
2025-02-14 13:47:20+00:00,2268,25.38,36.92,28.34,54.67,18.98,47.08,14.25,60.98
2025-02-14 13:47:36+00:00,2269,25.29,36.9,28.42,54.79,18.92,47.11,14.45,60.99
2025-02-14 13:47:51+00:00,2270,25.31,36.9,28.81,54.7,18.92,47.16,13.98,61.17
2025-02-14 13:48:06+00:00,2271,25.3,36.9,28.9,54.72,18.88,47.03,13.2,61.17
2025-02-14 13:48:22+00:00,2272,25.3,36.92,28.68,54.81,18.89,46.93,14.4,61.17
2025-02-14 13:48:38+00:00,2273,25.3,36.92,28.67,54.82,18.93,47.06,13.51,61.23
2025-02-14 13:48:53+00:00,2274,25.22,36.92,28.9,54.84,18.94,47.06,12.64,61.34
2025-02-14 13:49:09+00:00,2275,25.23,36.95,29.0,54.97,18.96,46.97,14.15,61.44
2025-02-14 13:49:25+00:00,2276,25.22,37.0,28.72,54.97,18.98,47.07,13.85,61.53
2025-02-14 13:49:40+00:00,2277,25.22,37.01,28.76,55.1,18.92,47.05,14.4,61.53
2025-02-14 13:49:56+00:00,2278,25.19,37.01,28.66,55.13,18.9,47.16,14.29,61.54
2025-02-14 13:50:12+00:00,2279,25.22,37.02,28.93,55.12,18.88,47.03,14.22,61.56
2025-02-14 13:50:27+00:00,2280,25.21,37.01,28.91,55.12,18.83,47.07,13.07,61.68
2025-02-14 13:50:43+00:00,2281,25.14,37.02,29.01,55.25,18.85,47.0,14.05,61.71
2025-02-14 13:50:59+00:00,2282,25.22,37.02,28.69,55.27,18.86,46.9,13.58,61.69
2025-02-14 13:51:14+00:00,2283,25.18,37.02,28.67,55.42,18.82,46.92,14.12,61.57
2025-02-14 13:51:30+00:00,2284,25.13,36.92,28.43,55.43,18.79,46.69,13.61,61.56
2025-02-14 13:51:45+00:00,2285,25.11,36.91,28.62,55.41,18.76,46.93,13.94,61.64
