created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8
2025-02-12 13:42:54+00:00,1,,,,,,,,
2025-02-12 13:43:54+00:00,2,28.77,29.62,29.99,30.85,31.44,32.2,32.81,33.61
2025-02-12 13:44:10+00:00,3,28.82,29.67,30.09,30.91,31.52,32.25,32.88,33.72
2025-02-12 13:44:25+00:00,4,31.71,32.52,32.89,33.69,34.26,34.94,35.51,36.26
2025-02-12 13:44:41+00:00,5,32.79,33.6,33.93,34.73,35.28,35.97,36.51,37.27
2025-02-12 13:44:57+00:00,6,30.25,31.1,31.52,32.38,33.0,33.74,34.36,35.20
2025-02-12 13:45:12+00:00,7,29.79,30.61,31.03,31.89,32.5,33.25,33.86,34.69
2025-02-12 13:45:28+00:00,8,29.53,30.34,30.73,31.57,32.19,32.93,33.54,34.29
2025-02-12 13:45:43+00:00,9,29.34,30.26,30.7,31.55,32.19,32.95,33.59,34.45
2025-02-13 05:18:06+00:00,10,57.0,,,,,,,
2025-02-13 05:18:30+00:00,11,27.86,32.3,31.47,30.94,16.84,28.66,33.73,-56.51
2025-02-13 05:18:46+00:00,12,,28.7,33.76,-56.17,,,,
2025-02-13 05:22:21+00:00,13,27.99,45.8,32.96,29.98,33.94,18.15,35.86,-55.68
2025-02-13 05:22:36+00:00,14,27.95,47.55,33.17,30.19,30.55,18.02,36.24,-55.60
2025-02-13 05:22:52+00:00,15,,17.46,36.59,-55.68,,,,
2025-02-13 05:23:08+00:00,16,27.93,52.59,33.65,29.41,29.95,17.33,37.16,-57.49
2025-02-13 05:23:23+00:00,17,,16.95,37.63,-56.43,,,,
2025-02-13 05:23:39+00:00,18,,16.72,38.11,-55.6,,,,
2025-02-13 05:23:54+00:00,19,27.89,59.32,34.36,29.85,29.94,16.46,38.43,-56.17
2025-02-13 05:24:10+00:00,20,27.84,61.52,34.77,29.59,30.04,16.26,39.05,-55.84
2025-02-13 05:24:26+00:00,21,27.78,63.65,35.18,30.45,30.82,16.19,39.52,-56.26
2025-02-13 05:24:41+00:00,22,,16.09,40.27,-56.86,,,,
2025-02-13 05:24:57+00:00,23,27.74,67.71,35.93,31.16,31.8,16.06,40.63,-56.01
2025-02-13 05:25:12+00:00,24,27.68,69.35,36.32,31.37,32.07,15.96,41.03,-56.17
2025-02-13 05:25:27+00:00,25,27.64,71.1,36.64,32.15,32.76,16.03,41.35,-56.09
2025-02-13 05:25:43+00:00,26,,15.9,41.58,-55.92,,,,
2025-02-13 05:25:58+00:00,27,27.54,73.99,37.13,32.69,33.43,15.92,41.79,-56.01
2025-02-13 05:26:14+00:00,28,27.44,75.44,37.41,34.4,34.66,15.85,41.96,-56.09
2025-02-13 05:26:29+00:00,29,27.46,76.81,37.8,33.69,34.34,15.84,42.31,-56.95
2025-02-13 05:26:45+00:00,30,27.35,78.11,38.26,34.63,35.09,15.92,42.69,-56.60
2025-02-13 05:27:00+00:00,31,,15.95,43.13,-56.17,,,,
2025-02-13 05:27:16+00:00,32,27.32,80.42,39.2,35.64,36.06,16.03,43.61,-55.44
2025-02-13 05:27:31+00:00,33,27.35,81.37,39.6,35.53,36.36,16.04,43.91,-55.52
2025-02-13 05:27:47+00:00,34,,16.0,44.25,-56.17,,,,
2025-02-13 05:28:02+00:00,35,,16.12,44.27,-56.01,,,,
2025-02-13 05:28:18+00:00,36,,16.23,44.67,-55.92,,,,
2025-02-13 05:28:33+00:00,37,27.2,84.81,40.85,38.13,37.82,16.33,44.92,-55.76
2025-02-13 05:28:48+00:00,38,0.5,41.1,37.84,38.36,16.47,45.28,-56.26,
2025-02-13 05:29:04+00:00,39,27.16,85.61,41.08,35.84,33.83,16.63,45.59,-53.58
2025-02-13 05:29:19+00:00,40,,16.87,45.73,-55.2,,,,
2025-02-13 05:29:34+00:00,41,,16.87,45.97,-54.15,,,,
2025-02-13 05:29:49+00:00,42,27.13,85.7,41.56,32.12,30.55,17.18,46.06,-56.34
2025-02-13 05:30:04+00:00,43,27.1,85.75,41.47,32.99,34.3,17.29,46.34,-53.72
2025-02-13 05:30:20+00:00,44,,17.34,46.21,-53.86,,,,
2025-02-13 05:30:35+00:00,45,27.2,85.61,41.39,31.88,32.59,17.37,46.35,-56.51
2025-02-13 05:30:51+00:00,46,27.19,85.61,41.42,30.69,31.82,17.45,46.26,-53.86
2025-02-13 05:31:06+00:00,47,27.16,85.51,41.52,29.76,30.84,17.44,46.22,-53.65
2025-02-13 05:31:22+00:00,48,27.11,85.62,41.86,28.33,29.72,17.56,46.36,-53.86
2025-02-13 05:31:38+00:00,49,,17.74,46.74,-54.29,,,,
2025-02-13 05:31:53+00:00,50,,17.9,47.29,-53.44,,,,
2025-02-13 05:32:09+00:00,51,27.28,85.84,41.65,30.96,31.68,17.93,47.47,-52.57
2025-02-13 05:32:25+00:00,52,,18.0,48.04,-52.9,,,,
2025-02-13 05:32:40+00:00,53,27.26,86.05,41.75,34.19,34.41,18.11,48.07,-53.51
2025-02-13 05:32:56+00:00,54,0.95,41.39,34.23,34.75,18.09,47.83,-53.17,
2025-02-13 05:33:11+00:00,55,27.22,85.83,41.1,33.86,34.6,18.12,47.70,-53.03
2025-02-13 05:33:27+00:00,56,27.23,85.81,41.54,32.37,33.39,18.14,48.05,-53.51
2025-02-13 05:33:43+00:00,57,27.12,85.66,41.6,33.12,20.11,18.21,48.09,-53.72
2025-02-13 05:33:58+00:00,58,27.17,85.68,41.16,32.56,30.29,18.25,47.97,-52.97
2025-02-13 05:34:14+00:00,59,27.1,85.72,41.63,32.56,29.53,18.3,48.15,-57.31
2025-02-13 05:34:29+00:00,60,,18.4,48.7,-52.9,,,,
2025-02-13 05:34:45+00:00,61,27.11,86.03,42.08,32.84,33.26,18.42,48.59,-53.58
2025-02-13 05:35:01+00:00,62,,18.5,48.95,-53.17,,,,
2025-02-13 05:35:16+00:00,63,27.17,85.79,41.76,31.72,32.59,18.53,48.82,-52.84
2025-02-13 05:35:32+00:00,64,,18.61,48.84,-52.9,,,,
2025-02-13 05:35:47+00:00,65,27.14,85.66,41.75,17.74,20.49,18.72,49.02,-53.51
2025-02-13 05:36:02+00:00,66,27.16,85.64,41.76,20.11,21.39,18.73,49.04,-53.37
2025-02-13 05:36:18+00:00,67,27.17,85.84,41.83,23.67,20.86,18.75,49.56,-54.29
2025-02-13 05:36:34+00:00,68,27.17,86.2,41.76,25.52,14.98,18.84,49.79,-53.51
2025-02-13 05:36:49+00:00,69,27.18,86.25,41.78,27.86,31.73,19.04,49.90,19.32
2025-02-13 05:37:04+00:00,70,27.18,86.76,41.69,-51.45,12.66,19.07,50.33,19.05
2025-02-13 05:37:19+00:00,71,0.92,,,,,,,
2025-02-13 05:37:35+00:00,72,26.89,86.76,41.65,29.56,28.33,19.17,50.68,18.76
2025-02-13 05:37:53+00:00,73,26.8,86.87,41.31,33.06,32.74,19.21,50.72,18.54
2025-02-13 05:38:08+00:00,74,0.2,50.9,18.48,,,,,
2025-02-13 05:38:23+00:00,75,26.63,86.99,40.84,30.64,29.53,19.16,51.08,18.38
2025-02-13 05:38:39+00:00,76,26.63,87.33,41.04,30.01,30.95,19.33,51.09,18.38
2025-02-13 05:38:54+00:00,77,9.35,51.35,18.44,,,,,
2025-02-13 05:39:09+00:00,78,26.71,87.45,41.31,30.75,27.61,19.43,51.47,18.43
2025-02-13 05:39:25+00:00,79,26.73,87.66,41.66,32.11,32.72,19.67,52.03,18.35
2025-02-13 05:39:40+00:00,80,26.83,88.05,42.38,32.1,33.02,19.75,52.23,18.36
2025-02-13 05:39:56+00:00,81,26.74,88.19,42.71,31.81,32.9,19.87,52.41,18.27
2025-02-13 05:40:12+00:00,82,0.95,52.71,18.15,,,,,
2025-02-13 05:40:27+00:00,83,26.88,88.45,43.44,31.24,20.37,20.19,52.97,18.12
2025-02-13 05:40:43+00:00,84,26.91,88.63,43.93,31.04,27.2,20.37,53.24,18.05
2025-02-13 05:40:59+00:00,85,26.91,88.83,44.13,31.26,30.92,20.43,53.47,17.90
2025-02-13 05:41:14+00:00,86,0.55,53.52,17.88,,,,,
2025-02-13 05:41:29+00:00,87,4.23,32.63,31.69,20.63,53.61,18.01,,
2025-02-13 05:41:45+00:00,88,26.93,88.87,44.09,33.78,34.86,20.7,53.79,17.54
2025-02-13 05:42:01+00:00,89,26.95,89.46,44.48,34.8,34.21,20.75,53.98,-51.28
2025-02-13 05:42:16+00:00,90,26.91,89.52,44.71,35.56,36.25,20.84,54.20,-55.84
2025-02-13 05:42:31+00:00,91,26.96,89.5,44.83,36.75,38.06,20.85,54.11,-56.01
2025-02-13 05:42:47+00:00,92,0.4,45.04,38.17,37.84,20.82,53.68,-52.51,
2025-02-13 05:43:02+00:00,93,26.91,89.38,45.25,38.7,38.62,20.97,53.65,-52.57
2025-02-13 05:43:18+00:00,94,,20.89,53.74,-52.13,,,,
2025-02-13 05:43:33+00:00,95,26.93,89.15,45.65,39.56,39.22,20.91,53.58,-52.57
2025-02-13 05:43:49+00:00,96,26.81,89.09,45.82,40.4,40.06,20.84,53.71,-52.32
2025-02-13 05:44:04+00:00,97,26.82,89.13,46.03,40.74,40.39,20.86,53.56,-51.51
2025-02-13 05:44:20+00:00,98,26.73,89.07,46.14,41.02,40.6,20.8,53.50,-52.51
2025-02-13 05:44:35+00:00,99,26.55,88.95,46.22,41.33,41.09,20.81,53.34,-50.70
2025-02-13 05:44:51+00:00,100,26.53,89.01,46.33,41.75,41.23,20.77,53.26,-52.00
2025-02-13 05:45:07+00:00,101,26.47,88.91,46.42,41.46,41.1,20.86,53.29,-52.77
2025-02-13 05:45:22+00:00,102,3.24,-51.16,,,,,,
2025-02-13 05:45:37+00:00,103,,20.88,53.22,-52.38,,,,
2025-02-13 05:45:52+00:00,104,,20.92,53.43,-51.33,,,,
2025-02-13 05:46:08+00:00,105,,21.0,53.7,-52.19,,,,
2025-02-13 05:46:23+00:00,106,26.63,88.53,46.72,41.82,41.33,21.09,53.66,-52.07
2025-02-13 12:54:41+00:00,107,,,,,,,,
2025-02-13 12:54:57+00:00,108,30.64,31.48,35.36,35.19,29.05,32.42,-51.70,29.44
2025-02-13 12:55:12+00:00,109,30.64,31.5,35.24,35.32,29.1,32.4,-52.00,29.46
2025-02-13 12:55:28+00:00,110,30.7,31.5,35.35,35.44,29.13,32.43,-51.70,29.56
2025-02-13 12:55:43+00:00,111,30.66,31.53,35.4,35.45,29.18,32.46,-51.82,29.64
2025-02-13 12:55:59+00:00,112,,32.48,-52.38,29.68,,,,
2025-02-13 12:56:14+00:00,113,0.58,35.62,35.08,29.27,32.49,-52.13,29.74,
2025-02-13 12:56:30+00:00,114,,32.2,-51.33,29.68,,,,
2025-02-13 12:56:45+00:00,115,38.21,31.9,34.79,34.98,28.74,32.05,-51.10,29.66
2025-02-13 12:57:01+00:00,116,44.9,32.82,34.42,34.28,26.31,33.31,-49.03,29.70
2025-02-13 12:57:16+00:00,117,47.28,33.0,34.04,33.94,23.85,33.91,-51.16,29.62
2025-02-13 12:57:32+00:00,118,49.01,33.33,33.7,33.72,21.86,34.23,-50.58,29.59
2025-02-13 12:57:48+00:00,119,50.55,33.38,33.53,33.75,21.3,34.3,-50.25,29.59
2025-02-13 12:58:03+00:00,120,52.32,33.8,33.48,33.56,20.78,34.98,-51.04,29.45
2025-02-13 12:58:18+00:00,121,53.32,33.98,33.88,33.82,19.81,35.36,-50.19,29.44
2025-02-13 12:58:34+00:00,122,,35.84,-50.75,29.41,,,,
2025-02-13 12:58:49+00:00,123,55.94,34.77,33.69,33.73,18.6,36.42,-49.87,29.38
2025-02-13 12:59:05+00:00,124,57.71,35.22,33.11,33.27,18.18,36.89,-50.41,29.23
2025-02-13 12:59:20+00:00,125,59.34,35.54,33.15,33.39,17.56,37.39,-50.81,29.18
2025-02-13 12:59:35+00:00,126,,38.0,-50.25,29.18,,,,
2025-02-13 12:59:51+00:00,127,,38.41,-49.5,29.04,,,,
2025-02-13 13:00:07+00:00,128,64.52,36.68,32.96,33.09,16.65,38.86,-50.36,28.91
2025-02-13 13:00:23+00:00,129,66.12,37.02,33.3,33.66,16.42,39.19,-50.64,28.94
2025-02-13 13:00:38+00:00,130,,39.79,-52.84,28.85,,,,
2025-02-13 13:00:53+00:00,131,69.63,37.56,31.97,47.96,16.0,40.3,-50.64,28.73
2025-02-13 13:01:08+00:00,132,,40.68,-51.63,28.72,,,,
2025-02-13 13:01:24+00:00,133,72.54,37.76,29.85,26.12,15.68,41.12,-50.70,28.64
2025-02-13 13:01:39+00:00,134,70.61,36.87,28.98,34.02,15.2,40.32,-50.64,28.50
2025-02-13 13:01:55+00:00,135,,40.46,-52.38,28.42,,,,
2025-02-13 13:02:10+00:00,136,,41.72,-50.92,28.14,,,,
2025-02-13 13:02:26+00:00,137,,42.63,-54.15,28.09,,,,
2025-02-13 13:02:42+00:00,138,79.41,38.85,-54.52,14.85,15.29,43.07,-55.76,28.04
2025-02-13 13:02:57+00:00,139,80.16,38.81,28.5,24.67,15.32,43.09,-52.32,28.08
2025-02-13 13:03:12+00:00,140,81.26,39.08,28.48,28.35,15.38,43.31,-51.57,27.99
2025-02-13 13:03:27+00:00,141,,15.45,43.42,-54.82,27.94,,,
2025-02-13 13:03:43+00:00,142,81.97,39.27,-54.74,-22.01,15.53,43.61,-56.17,28.08
2025-02-13 13:03:58+00:00,143,81.81,39.24,-52.9,15.08,15.51,43.63,-52.64,27.81
2025-02-13 13:04:14+00:00,144,82.17,39.27,-54.59,14.65,15.55,43.77,-54.97,27.79
2025-02-13 13:04:30+00:00,145,82.01,39.39,28.09,27.55,15.66,43.87,-51.94,27.77
2025-02-13 13:04:46+00:00,146,82.24,39.24,28.28,28.15,15.71,43.97,-52.57,27.77
2025-02-13 13:05:01+00:00,147,44.11,-52.13,27.84,,,,,
2025-02-13 13:05:16+00:00,148,64.0,44.35,-54.44,27.81,,,,
2025-02-13 13:05:32+00:00,149,71.0,44.47,-52.25,27.8,,,,
2025-02-13 13:05:47+00:00,150,,44.67,-51.45,27.81,,,,
2025-02-13 13:06:03+00:00,151,82.9,39.86,29.38,28.98,15.85,44.73,-51.28,27.95
2025-02-13 13:06:19+00:00,152,82.99,40.16,29.69,28.99,16.02,44.9,-52.57,27.77
2025-02-13 13:06:34+00:00,153,82.92,40.16,29.35,28.76,16.19,45.03,-51.45,27.73
2025-02-13 13:06:50+00:00,154,,45.31,-52.84,27.63,,,,
2025-02-13 13:07:05+00:00,155,82.95,40.32,28.87,28.42,16.28,45.41,-52.19,27.65
2025-02-13 13:07:20+00:00,156,,46.22,-51.94,27.63,,,,
2025-02-13 13:07:36+00:00,157,,47.04,-51.7,27.63,,,,
2025-02-13 13:07:51+00:00,158,81.83,41.57,28.66,28.35,16.69,47.62,-51.82,27.61
2025-02-13 13:08:07+00:00,159,81.92,42.05,28.59,27.29,16.92,48.56,-52.00,27.50
2025-02-13 13:08:22+00:00,160,82.9,42.61,-53.44,3.59,17.0,48.92,-54.67,27.37
2025-02-13 13:08:38+00:00,161,82.95,42.93,28.29,17.05,17.17,49.21,-51.39,27.37
2025-02-13 13:08:53+00:00,162,83.07,43.07,28.54,17.18,17.12,49.77,-51.22,27.45
2025-02-13 13:09:08+00:00,163,18.0,50.13,-53.1,27.21,,,,
2025-02-13 13:09:24+00:00,164,83.26,42.89,28.42,17.75,17.3,50.23,-50.98,27.34
2025-02-13 13:09:39+00:00,165,83.12,42.99,28.41,28.03,17.23,50.31,-51.94,27.32
2025-02-13 13:09:54+00:00,166,,50.6,-50.87,27.37,,,,
2025-02-13 13:10:10+00:00,167,83.0,42.77,28.31,28.99,17.33,51.01,-52.07,27.29
2025-02-13 13:10:26+00:00,168,,51.32,-52.38,27.5,,,,
2025-02-13 13:10:41+00:00,169,83.02,41.96,28.21,28.64,17.4,50.96,-51.70,27.47
2025-02-13 13:10:57+00:00,170,0.69,28.21,28.47,17.43,51.04,-51.63,27.46,
2025-02-13 13:11:13+00:00,171,82.9,41.84,28.23,28.44,17.49,51.63,-52.51,27.30
2025-02-13 13:11:28+00:00,172,,51.47,-51.33,27.25,,,,
2025-02-13 13:11:44+00:00,173,83.02,42.03,28.26,28.46,17.41,51.82,-52.70,27.27
2025-02-13 13:11:59+00:00,174,,51.76,-51.51,27.2,,,,
2025-02-13 13:12:14+00:00,175,,51.85,-52.51,27.27,,,,
2025-02-13 13:12:29+00:00,176,82.85,42.28,28.14,28.69,17.53,51.93,-52.84,27.28
2025-02-13 13:12:45+00:00,177,83.0,42.63,28.21,28.83,17.52,52.17,-51.63,27.19
2025-02-13 13:13:01+00:00,178,82.62,42.93,28.31,28.89,17.55,52.25,-51.88,27.25
2025-02-13 13:13:16+00:00,179,82.68,43.23,-53.51,-3.15,17.48,52.65,-54.67,27.16
2025-02-13 13:13:31+00:00,180,82.48,43.5,-54.37,-21.9,17.6,52.71,-54.74,27.17
2025-02-13 13:13:47+00:00,181,82.55,43.67,-26.23,-0.9,17.6,53.08,-54.82,26.97
2025-02-13 13:14:03+00:00,182,,52.96,-52.38,27.03,,,,
2025-02-13 13:14:18+00:00,183,,53.01,-52.51,26.96,,,,
2025-02-13 13:14:34+00:00,184,82.74,43.47,25.79,26.84,17.74,53.13,-51.94,26.91
2025-02-13 13:14:49+00:00,185,82.97,43.75,28.14,22.77,17.71,53.36,-51.94,26.99
2025-02-13 13:15:05+00:00,186,83.24,43.8,28.32,27.72,17.71,53.53,-52.13,26.91
2025-02-13 13:15:21+00:00,187,51.94,26.92,,,,,,
2025-02-13 13:15:37+00:00,188,83.07,43.93,28.58,29.11,17.82,53.87,-51.22,27.00
2025-02-13 13:15:52+00:00,189,83.21,44.05,29.35,29.39,17.8,54.07,-52.38,26.94
2025-02-13 13:16:08+00:00,190,83.43,43.75,30.05,29.19,17.85,54.2,-52.64,26.93
2025-02-13 13:16:24+00:00,191,83.41,43.87,29.79,29.9,17.87,54.4,-52.9.94,17.94field9=54.46field10=-52.57field11=26.86
2025-02-13 13:16:40+00:00,192,,54.49,-52.38,26.91,,,,
2025-02-13 13:16:55+00:00,193,83.5,43.22,29.23,29.31,18.07,54.42,-52.70,26.88
2025-02-13 13:17:11+00:00,194,,54.38,-52.25,26.71,,,,
2025-02-13 13:17:27+00:00,195,,54.4,-52.07,26.87,,,,
2025-02-13 13:17:42+00:00,196,83.26,43.59,28.87,29.01,18.03,54.4,-52.64,26.87
2025-02-13 13:17:58+00:00,197,83.09,43.89,28.83,28.91,18.03,54.66,-52.51,26.87
2025-02-13 13:18:13+00:00,198,,54.55,-52.07,26.8,,,,
2025-02-13 13:18:29+00:00,199,83.0,43.48,28.66,28.8,18.0,54.87,-52.07,26.83
2025-02-13 13:18:45+00:00,200,82.89,43.5,28.52,28.52,18.04,55.18,-51.94,26.69
2025-02-13 13:19:01+00:00,201,,54.74,-52.38,26.76,,,,
2025-02-13 13:19:16+00:00,202,0.92,28.44,28.49,18.11,54.85,-52.38,26.69,
2025-02-13 13:19:32+00:00,203,,54.99,-52.84,26.74,,,,
2025-02-13 13:19:47+00:00,204,,55.12,-52.32,26.8,,,,
2025-02-13 13:20:03+00:00,205,0.17,28.41,28.54,18.15,55.04,-51.63,26.78,
2025-02-13 13:20:19+00:00,206,82.62,44.09,28.26,28.4,18.14,55.18,-51.82,26.68
2025-02-13 13:20:34+00:00,207,0.15,28.0,28.15,18.17,55.09,-52.57,26.75,
2025-02-13 13:20:49+00:00,208,82.12,44.37,28.07,28.07,18.32,55.18,-52.45,26.72
2025-02-13 13:21:05+00:00,209,,55.41,-52.77,26.7,,,,
2025-02-13 13:21:21+00:00,210,81.78,44.63,27.83,27.91,18.28,55.72,-52.70,26.68
2025-02-13 13:21:36+00:00,211,82.22,44.69,27.74,28.1,18.28,55.55,-52.51,26.76
2025-02-13 13:21:51+00:00,212,82.43,44.8,27.68,27.74,18.32,55.61,-52.45,26.73
2025-02-13 13:22:07+00:00,213,0.93,27.67,27.64,18.33,56.72,-52.25,26.74,
2025-02-13 13:22:22+00:00,214,,55.89,-52.38,26.74,,,,
2025-02-13 13:22:37+00:00,215,82.19,45.21,27.46,27.53,18.36,56.22,-52.77,26.66
2025-02-13 13:22:53+00:00,216,,55.44,-52.77,26.85,,,,
2025-02-13 13:23:09+00:00,217,81.24,45.01,27.09,25.33,18.18,55.28,-53.17,26.81
2025-02-13 13:23:25+00:00,218,82.7,45.33,28.01,27.62,18.47,55.83,-49.29,27.00
2025-02-13 13:23:41+00:00,219,,55.56,-49.03,27.1,,,,
2025-02-13 13:23:57+00:00,220,81.79,44.88,27.92,27.99,18.4,55.69,-49.71,27.24
2025-02-13 13:24:12+00:00,221,81.23,44.81,27.84,28.0,18.39,55.59,-48.68,27.31
2025-02-13 13:24:28+00:00,222,0.7,27.86,27.95,18.38,55.92,-49.87,27.29,
2025-02-13 13:24:43+00:00,223,81.55,44.64,27.8,27.93,18.37,55.69,-49.03,27.28
2025-02-13 13:24:59+00:00,224,81.47,44.42,27.81,27.89,18.45,55.7,-49.44,27.45
2025-02-13 13:25:14+00:00,225,81.66,43.98,27.81,27.99,18.39,55.6,-49.14,27.34
2025-02-13 13:25:30+00:00,226,0.09,27.78,27.87,18.39,55.77,-49.34,27.22,
2025-02-13 13:25:45+00:00,227,81.4,44.12,27.78,27.85,18.34,55.59,-49.39,27.28
2025-02-13 13:26:01+00:00,228,80.37,43.99,27.68,23.25,18.33,56.03,-48.88,27.30
2025-02-13 13:26:16+00:00,229,80.77,44.41,27.7,39.66,18.45,55.62,-48.88,27.38
2025-02-13 13:26:32+00:00,230,81.13,44.3,27.79,28.29,18.48,55.91,-49.24,27.20
2025-02-13 13:26:47+00:00,231,,54.59,-49.71,27.2,,,,
2025-02-13 13:27:02+00:00,232,79.56,43.84,-52.32,-40.48,18.17,55.22,-52.13,27.22
2025-02-13 13:27:17+00:00,233,78.97,43.52,27.6,28.14,18.2,55.08,-49.76,27.33
2025-02-13 13:27:33+00:00,234,78.92,43.04,27.76,28.23,18.17,54.9,-49.92,27.28
2025-02-13 13:27:49+00:00,235,79.06,42.98,27.52,28.21,18.33,54.98,-49.29,27.18
2025-02-13 13:28:05+00:00,236,,55.03,-49.19,27.14,,,,
2025-02-13 13:28:20+00:00,237,,55.34,-49.24,26.93,,,,
2025-02-13 13:28:36+00:00,238,78.95,42.74,27.25,27.86,18.36,55.25,-49.34,26.92
2025-02-13 13:28:51+00:00,239,81.45,43.32,27.55,28.17,18.74,56.24,-49.87,23.53
2025-02-13 13:29:07+00:00,240,81.89,43.22,27.89,28.56,18.77,56.12,-50.53,27.13
2025-02-13 13:29:22+00:00,241,81.18,80.06,77.88,77.19,42.25,56.66,-51.82,26.76
2025-02-13 13:29:38+00:00,242,80.56,67.26,62.82,62.89,18.67,56.86,-53.65,26.68
2025-02-13 13:29:54+00:00,243,81.37,70.25,66.25,66.37,18.71,56.73,-52.70,26.80
2025-02-13 13:30:09+00:00,244,81.44,70.91,67.49,67.46,18.77,56.49,-52.45,27.38
2025-02-13 13:30:25+00:00,245,81.23,71.63,66.88,66.95,18.75,56.87,-52.64,27.43
2025-02-13 13:30:40+00:00,246,,56.86,-50.14,-45.93,,,,
2025-02-13 13:33:59+00:00,247,79.99,60.7,27.62,31.3,19.14,57.87,-52.07,26.66
2025-02-13 13:34:14+00:00,248,80.22,60.84,27.58,31.35,19.25,58.18,-51.82,26.58
2025-02-13 13:34:30+00:00,249,76.01,58.15,27.63,31.42,21.07,60.69,-52.25,26.70
2025-02-13 13:34:46+00:00,250,71.86,56.28,27.63,31.29,22.52,62.18,-52.32,26.75
2025-02-13 13:35:01+00:00,251,67.7,54.43,27.63,31.45,23.4,63.76,-52.00,26.74
2025-02-13 13:35:16+00:00,252,0.84,-52.7,26.82,,,,,
2025-02-13 13:35:32+00:00,253,59.79,51.02,27.85,11.51,23.69,65.7,-52.51,26.91
2025-02-13 13:35:48+00:00,254,56.98,49.28,27.9,14.36,23.88,66.45,-52.38,26.99
2025-02-13 13:36:04+00:00,255,53.87,47.86,27.95,16.12,24.16,67.2,-52.84,27.13
2025-02-13 13:36:19+00:00,256,0.6,28.0,17.55,24.41,67.87,-53.03,27.20,
2025-02-13 13:36:34+00:00,257,49.6,45.6,28.02,19.5,24.73,67.96,-52.07,27.25
2025-02-13 13:36:50+00:00,258,47.77,44.66,28.06,21.1,24.97,67.7,-52.32,27.35
2025-02-13 13:37:05+00:00,259,,67.82,-51.39,27.44,,,,
2025-02-13 13:37:21+00:00,260,51.16,27.56,,,,,,
2025-02-13 13:37:36+00:00,261,0.73,28.12,23.06,25.83,68.06,-51.1,27.57,
2025-02-13 13:37:51+00:00,262,42.43,41.06,28.2,24.67,26.03,67.73,-51.16,27.64
2025-02-13 13:38:07+00:00,263,41.48,40.31,28.18,25.82,26.21,67.5,-51.76,27.75
2025-02-13 13:38:22+00:00,264,40.62,39.66,28.26,31.8,26.38,67.17,-51.16,27.77
2025-02-13 13:38:38+00:00,265,39.86,38.97,28.27,36.7,26.49,67.05,-51.22,27.82
2025-02-13 13:38:54+00:00,266,39.11,38.46,28.31,33.77,26.56,66.64,-51.28,27.89
2025-02-13 13:39:10+00:00,267,38.5,38.0,28.31,32.73,26.72,66.56,-51.04,27.94
2025-02-13 13:39:26+00:00,268,37.86,37.51,28.27,32.38,26.85,66.53,-51.82,27.96
2025-02-13 13:39:41+00:00,269,,65.97,-51.28,28.03,,,,
2025-02-13 13:39:57+00:00,270,,65.55,-51.22,28.13,,,,
2025-02-13 13:40:12+00:00,271,0.34,28.34,42.33,27.05,65.42,-51.82,28.16,
2025-02-13 13:40:28+00:00,272,,65.33,-51.04,28.18,,,,
2025-02-13 13:40:44+00:00,273,,64.89,-51.33,28.21,,,,
2025-02-13 13:40:59+00:00,274,35.24,35.29,28.31,36.64,27.23,64.72,-51.33,28.26
2025-02-13 13:41:14+00:00,275,34.98,35.0,28.27,35.59,27.32,64.5,-51.16,28.32
2025-02-13 13:41:30+00:00,276,34.57,34.7,27.77,35.3,27.36,64.16,-51.51,28.32
2025-02-13 13:41:46+00:00,277,34.36,34.46,27.79,34.7,27.43,63.87,-51.33,28.35
2025-02-13 13:42:01+00:00,278,0.18,27.98,33.95,27.46,63.87,-51.51,28.36,
2025-02-13 13:42:16+00:00,279,33.75,34.04,28.14,33.54,27.44,63.79,-51.16,28.40
2025-02-13 13:42:32+00:00,280,33.54,33.8,28.23,32.73,27.5,63.08,-51.39,28.45
2025-02-13 13:42:48+00:00,281,33.26,33.6,28.21,32.01,27.49,62.89,-51.16,28.42
2025-02-13 13:43:03+00:00,282,,62.37,-51.28,28.47,,,,
2025-02-13 13:43:19+00:00,283,32.82,33.19,28.04,31.18,27.56,62.28,-51.16,28.49
2025-02-13 13:43:34+00:00,284,,62.19,-50.98,28.53,,,,
2025-02-13 13:43:50+00:00,285,,61.39,-51.22,28.54,,,,
2025-02-13 13:44:06+00:00,286,32.13,32.62,27.93,29.87,27.49,61.48,-51.28,28.60
2025-02-13 13:44:21+00:00,287,32.04,32.43,27.86,29.68,27.5,61.01,-52.07,28.63
2025-02-13 13:44:36+00:00,288,,60.77,-52.0,28.58,,,,
2025-02-13 13:44:52+00:00,289,31.67,32.16,27.75,29.51,27.45,60.44,-51.22,28.57
2025-02-13 13:45:08+00:00,290,31.48,31.97,27.72,29.48,27.47,60.27,-51.76,28.60
2025-02-13 13:45:23+00:00,291,0.79,27.64,29.27,27.46,60.09,-51.33,28.64,
2025-02-13 13:45:38+00:00,292,31.18,31.73,27.64,29.22,27.41,60.04,-51.28,28.56
2025-02-13 13:45:54+00:00,293,,59.37,-51.22,28.61,,,,
2025-02-13 13:46:09+00:00,294,30.87,31.47,27.59,29.12,27.42,59.07,-51.04,28.54
2025-02-13 13:46:25+00:00,295,,58.27,-52.07,28.57,,,,
